period,time,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,prec,A_init,W_init,E_init,N_init,H_init,A_in,W_in,E_in,N_in,H_in,size,c_obs,c_unc
42,2.02,-20.3,-14.8,-17.8,-12.4,-1.9,7.8,10.8,6.5,-1.2,-12.2,-17.5,-15.7,284,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,767.975,200
42,3,-20.3,-14.8,-17.8,-12.4,-1.9,7.8,10.8,6.5,-1.2,-12.2,-17.5,-15.7,284,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,674.3975,200
42,3.99,-20.3,-14.8,-17.8,-12.4,-1.9,7.8,10.8,6.5,-1.2,-12.2,-17.5,-15.7,284,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,680.6175,200
42,4.99,-20.3,-14.8,-17.8,-12.4,-1.9,7.8,10.8,6.5,-1.2,-12.2,-17.5,-15.7,284,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,643.9925000000001,200
42,6,-20.3,-14.8,-17.8,-12.4,-1.9,7.8,10.8,6.5,-1.2,-12.2,-17.5,-15.7,284,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,657.4666666666667,200
42,6.99,-20.3,-14.8,-17.8,-12.4,-1.9,7.8,10.8,6.5,-1.2,-12.2,-17.5,-15.7,284,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,587.0600000000001,200
42,7.99,-20.3,-14.8,-17.8,-12.4,-1.9,7.8,10.8,6.5,-1.2,-12.2,-17.5,-15.7,284,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,566.3925,200
42,9.01,-20.3,-14.8,-17.8,-12.4,-1.9,7.8,10.8,6.5,-1.2,-12.2,-17.5,-15.7,284,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,502.2525,200
42,10,-20.3,-14.8,-17.8,-12.4,-1.9,7.8,10.8,6.5,-1.2,-12.2,-17.5,-15.7,284,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,460.0475,200
44,0.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,870.36,200
44,0.51,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,440.2775,200
44,0.77,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,247.0925,200
44,1.01,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,217.35666666666668,200
44,1.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,229.05999999999997,200
44,1.86,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,69.235,200
45,0.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,684.26,200
45,0.51,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,390.4275,200
45,0.77,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,383.69666666666666,200
45,1.01,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,285.08,200
45,1.86,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,125.82,200
46,0.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,701.16,141.56,76.16,81.1,0,0,0,0,0,0,0,707.86,200
46,1.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,701.16,141.56,76.16,81.1,0,0,0,0,0,0,0,143.29500000000002,200
47,1.86,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,271.06,496.02,107.92,125,0,0,0,0,0,0,0,58.935,200
48,0.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,732.6675,200
48,0.51,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,141.9625,200
48,0.77,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,77.0575,200
48,1.01,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,402.83750000000003,406.6875,80.5,109.95,0,0,0,0,0,0,0,32.190000000000005,200
49,0.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,687.1425,200
49,0.51,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,475.7475,200
49,0.77,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,398.84000000000003,200
49,1.01,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,209.6675,200
49,1.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,281.61,200
49,1.86,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,175.1625,200
50,0.51,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,497.9,164.76,73.7,263.6,0,0,0,0,0,0,0,462.4825,200
51,1.01,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,411.52,320.52000000000004,187.26000000000002,80.7,0,0,0,0,0,0,0,68.47,200
52,0.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,414.56,196.76000000000002,173.72,214.96,0,0,0,0,0,0,0,990.71,200
52,0.51,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,414.56,196.76000000000002,173.72,214.96,0,0,0,0,0,0,0,766.7975,200
52,0.77,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,414.56,196.76000000000002,173.72,214.96,0,0,0,0,0,0,0,762.1175,200
52,1.01,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,414.56,196.76000000000002,173.72,214.96,0,0,0,0,0,0,0,579.6425,200
52,1.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,414.56,196.76000000000002,173.72,214.96,0,0,0,0,0,0,0,539.32,200
52,1.86,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,414.56,196.76000000000002,173.72,214.96,0,0,0,0,0,0,0,463.5225,200
53,0.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,766.045,200
53,0.51,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,672.6725,200
53,1.01,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,659.855,200
53,1.86,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,556.5550000000001,200
55,0.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,928.23,200
55,0.51,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,608.3425,200
55,0.77,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,536.6325,200
55,1.01,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,296.40666666666664,200
55,1.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,317.035,200
55,1.86,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,158.285,200
56,0.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,891.3275,200
56,0.51,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,275.6125,200
56,0.77,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,272.53,200
56,1.01,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,126.80749999999999,200
56,1.28,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,160.915,200
56,1.86,25.2,25.6,26.1,26.6,26.3,25.9,25.6,25.5,25.4,25.2,25.1,25.1,2615,735.86,67.60000000000001,33.56,162.94,0,0,0,0,0,0,0,83.795,200
58,2.03,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,573.36,217.16,64.46000000000001,145.04,0,0,0,0,0,0,0,707.0375,200
58,8,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,573.36,217.16,64.46000000000001,145.04,0,0,0,0,0,0,0,485.375,200
59,1.02,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,813.1200000000001,200
59,2.03,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,649.0875000000001,200
59,3,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,648.6575,200
59,3.98,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,544.985,200
59,5,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,489.9775,200
59,6,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,463.57499999999993,200
59,7,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,392.44500000000005,200
59,8,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,413.94000000000005,200
59,9,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,377.03249999999997,200
59,10.01,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,359.18,200
60,1.02,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,714.94,119.62,38.88,126.55999999999999,0,0,0,0,0,0,0,872.7575,200
61,6,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,656.62,134.4,51.26,157.68,0,0,0,0,0,0,0,549.8649999999999,200
63,1.02,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,794.0525,200
63,2.03,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,759.1033333333334,200
63,3,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,685.2725,200
63,3.98,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,648.5475,200
63,5,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,525.2175,200
63,6,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,478.0725,200
63,7,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,570.515,200
63,8,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,546.0400000000001,200
63,9,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,518.5725,200
63,10.01,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,528.2166666666667,201.76666666666668,106.65,163.35,0,0,0,0,0,0,0,449.08000000000004,200
64,7,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,622.72,229.94,53.8,93.52,0,0,0,0,0,0,0,290.0325,200
66,5,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,414.56,196.76000000000002,173.72,214.96,0,0,0,0,0,0,0,739.4725,200
67,1.02,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,852.835,200
67,2.03,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,836.56,200
67,3,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,774.25,200
67,3.98,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,771.9050000000001,200
67,5,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,760.0075,200
67,6,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,676.2425000000001,200
67,7,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,682.005,200
67,8,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,616.5475,200
67,9,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,626.7925,200
67,10.01,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,361.3888888888889,197.8,89.24444444444444,351.56666666666666,0,0,0,0,0,0,0,650.895,200
69,9,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,414.16,289.14,106.18,190.46,0,0,0,0,0,0,0,454.5525,200
70,1.02,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,854.3025000000001,200
70,2.03,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,782.2475,200
70,3,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,660.5450000000001,200
70,3.98,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,623.265,200
70,5,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,517.5849999999999,200
70,6,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,470.0675,200
70,7,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,387.95500000000004,200
70,8,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,476.2075,200
70,9,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,360.645,200
70,10.01,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,396.1375,273.7625,93.75,236.3625,0,0,0,0,0,0,0,342.34250000000003,200
72,1.02,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,898.1574999999999,200
72,2.03,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,816.2775,200
72,3,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,827.17,200
72,3.98,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,783.3475000000001,200
72,5,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,688.67,200
72,6,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,659.38,200
72,7,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,631.98,200
72,8,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,567.9325,200
72,9,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,486.64250000000004,200
72,10.01,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,375.84,262.98,146.22,214.92,0,0,0,0,0,0,0,452.4075,200
74,10.01,-24.9,-20,-13.1,-1,9,5.2,16.4,13.6,7.2,-3.9,-15.6,-23.3,260,435.74,307.68,74.66,181.96,0,0,0,0,0,0,0,869.6800000000001,200
75,0.93,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,356.56666666666666,394.2,177.86666666666667,71.30000000000001,0,0,0,0,0,0,0,764.3175,200
76,0.93,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,716.6875,200
76,1.8,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,776.1949999999999,200
76,2.82,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,580.8366666666667,200
76,3.77,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,570.57,200
76,4.81,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,519.3375,200
76,5.68,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,536.8225,200
76,6.83,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,453.09,200
76,7.69,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,504.2875,200
76,8.82,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,396.06,200
76,9.75,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,275.92,481.58,82.34,160.12,0,0,0,0,0,0,0,503.24500000000006,200
77,2.82,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,602.95,149.38333333333333,59.53333333333333,188.11666666666667,0,0,0,0,0,0,0,715.1425,200
77,7.69,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,602.95,149.38333333333333,59.53333333333333,188.11666666666667,0,0,0,0,0,0,0,659.9300000000001,200
77,9.75,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,602.95,149.38333333333333,59.53333333333333,188.11666666666667,0,0,0,0,0,0,0,486.6433333333333,200
78,0.93,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,505.39750000000004,200
78,1.8,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,716.7875,200
78,2.82,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,592.94,200
78,3.77,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,474.1275,200
78,4.81,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,418.79,200
78,5.68,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,446.46000000000004,200
78,7.69,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,410.20250000000004,200
78,9.75,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,401.81,200
79,5.68,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,691.325,139.7875,59.75,109.1125,0,0,0,0,0,0,0,531.6766666666667,200
80,3.77,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,701.16,141.56,76.16,81.1,0,0,0,0,0,0,0,442.8,200
80,4.81,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,701.16,141.56,76.16,81.1,0,0,0,0,0,0,0,367.00333333333333,200
81,7.69,9.4,9.4,9.7,12.7,15.9,21.5,23.4,21.5,17.2,14,9.4,9.4,1121,375.71999999999997,524.68,91.88,7.680000000000001,0,0,0,0,0,0,0,179.03666666666666,200
